802	8.033921897	0	0.172	0.16	-1	1	100	0	0.0014887527864152538
902	9.043950286	0	1.e-20	1.	0	1	100	0	0
1002	10.052398837	0	2.19e-21	1.	0	2	100	0	0
303	3.030775	0	1.e-23	1.	0	1	101	2	0
403	4.027185558	0	1.09e-22	1.	0	1	101	0	0
503	5.0125378	0	4.4e-22	1.	0	1	101	0	0
603	6.015122794	1	1.e10	0	0	0	0	0	0
703	7.016004548	1	1.e10	0	0	0	0	0	0
803	8.022487362	0	1.212	1.	-1	1	402	0	0.0022060149142558074
903	9.026789505	0	0.2572	0.508	-1	1	100	0	0.0016764727853260312
903	9.026789505	0	0.2572	0.49	-1	0	0	0	0.0016764727853260312
1003	10.035481259	0	2.9e-21	1.	0	1	100	0	0
1103	11.043797715	0	0.0124	0.849	-1	1	100	0	0.002052855889709789
1103	11.043797715	0	0.0124	0.08	-1	0	0	0	0.002052855889709789
1203	12.05378	0	1.4e-8	1.	0	1	100	1	0
504	5.04079	0	1.e-23	1.	0	1	101	2	0
604	6.019726317	0	7.2e-21	1.	0	2	101	0	0
704	7.016929828	1	1.e10	0	0	0	0	0	0
804	8.005305103	0	1.18e-16	1.	0	1	402	0	0
904	9.012182201	1	1.e10	0	0	0	0	0	0
1004	10.013533818	1	1.e10	0	0	0	0	0	0
1104	11.021657749	0	19.92	0.97	-1	0	0	0	0.0011678044899522601
1204	12.026920737	0	0.031	1.	-1	0	0	0	0.0010889333913799222
1304	13.035693007	0	3.9e-21	1.	0	1	100	1	0
1404	14.04289292	0	0.00628	0.98	-1	1	100	0	0.0012827540901023068
1504	15.05346	0	2.89e-7	1.	0	1	100	1	0
1604	16.06192	0	2.89e-7	1.	0	2	100	1	0
605	6.04681	0	1.e-23	1.	0	1	101	2	0
705	7.029917901	0	4.7e-22	1.	0	1	101	0	0
805	8.024607233	0	1.11	1.	1	1	402	0	0.002336702133393558
905	9.013328782	0	1.22e-18	1.	0	1	101	0	0
1005	10.012936992	1	1.e10	0	0	0	0	0	0
1105	11.009305406	1	1.e10	0	0	0	0	0	0
1205	12.014352104	0	0.0291	0.98	-1	0	0	0	0.001237584816500389
1305	13.017780217	0	0.025	1.	-1	0	0	0	0.001148021599904111
1405	14.025404009	0	0.018	0.94	-1	0	0	0	0.0016180574030266487
1405	14.025404009	0	0.018	0.0604	-1	1	100	0	0.0016180574030266487
1505	15.031103021	0	0.0143	0.936	-1	1	100	0	0.001399555499061311
1505	15.031103021	0	0.0143	0.06	-1	0	0	0	0.001399555499061311
1605	16.039808829	0	2.74e-10	1.	0	1	100	1	0
1705	17.046989906	0	0.00733	0.63	-1	1	100	0	0.0014630543877557675
1705	17.046989906	0	0.00733	0.22	-1	0	0	0	0.0014630543877557675
1705	17.046989906	0	0.00733	0.11	-1	2	100	0	0.0014630543877557675
1805	18.05617	0	3.8e-8	1.	0	1	100	1	0
1905	19.06373	0	0.00421	0.75	-1	1	100	0	0.0015445892108207704
1905	19.06373	0	0.00421	0.25	-1	2	100	0	0.0015445892108207704
806	8.037675025	0	2.9e-21	1.	0	2	101	0	0
906	9.031036689	0	0.1825	0.6	1	0	0	0	0.001898152917647784
906	9.031036689	0	0.1825	0.23	1	1	101	0	0.001898152917647784
906	9.031036689	0	0.1825	0.17	1	1	402	0	0.001898152917647784
1006	10.016853228	0	27.83	1.	1	0	0	0	0.00032702523326749977
1106	11.011433613	0	1760.1	1.	1	0	0	0	0.00012453324800620753
1206	12.	1	1.e10	0	0	0	0	0	0
1306	13.00335483778	1	1.e10	0	0	0	0	0	0
1406	14.0032419887	1	1.e10	0	0	0	0	0	0
1506	15.010599256	0	3.533	1.	-1	0	0	0	0.0007338065236869011
1606	16.014701252	0	1.08	0.979	-1	1	100	0	0.0005692001053632777
1706	17.022586116	0	0.278	0.72	-1	0	0	0	0.0008619734621995446
1706	17.022586116	0	0.278	0.284	-1	1	100	0	0.0008619734621995446
1806	18.026759354	0	0.13	0.69	-1	0	0	0	0.0007329643298903589
1806	18.026759354	0	0.13	0.315	-1	1	100	0	0.0007329643298903589
1906	19.034805018	0	0.071	0.47	-1	1	100	0	0.0009619016644868985
1906	19.034805018	0	0.071	0.46	-1	0	0	0	0.0009619016644868985
1906	19.034805018	0	0.071	0.07	-1	2	100	0	0.0009619016644868985
2006	20.040319754	0	0.02	0.72	-1	1	100	0	0.0008730635797617923
2006	20.040319754	0	0.02	0.28	-1	0	0	0	0.0008730635797617923
2106	21.04934	0	4.3e-8	1.	0	1	100	1	0
2206	22.0572	0	0.0089	0.99	-1	1	100	0	0.0010587194922293609
1007	10.041653674	0	2.89e-22	1.	0	1	101	1	0
1107	11.026090956	0	8.51e-22	1.	0	1	101	0	0
1207	12.018613197	0	0.016	0.96	1	0	0	0	0.0015011312499432707
1307	13.005738609	0	862.6	1.	1	0	0	0	0.00012761487020916944
1407	14.00307400478	1	1.e10	0	0	0	0	0	0
1507	15.00010889823	1	1.e10	0	0	0	0	0	0
1607	16.006101658	0	10.3	1.	-1	0	0	0	0.0007310738403557897
1707	17.008450261	0	6.02	0.95	-1	1	100	0	0.0005785593100486481
1707	17.008450261	0	6.02	0.05	-1	0	0	0	0.0005785593100486481
1807	18.014078959	0	0.9	0.77	-1	0	0	0	0.0008579403100860674
1807	18.014078959	0	0.9	0.122	-1	1	402	0	0.0008579403100860674
1807	18.014078959	0	0.9	0.109	-1	1	100	0	0.0008579403100860674
1907	19.017028697	0	0.391	0.546	-1	1	100	0	0.0007354729228657168
1907	19.017028697	0	0.391	0.45	-1	0	0	0	0.0007354729228657168
2007	20.023365807	0	0.188	0.57	-1	1	100	0	0.0009903009819193145
2007	20.023365807	0	0.188	0.43	-1	0	0	0	0.0009903009819193145
2107	21.02710824	0	0.12	0.8	-1	1	100	0	0.0009021221413563324
2107	21.02710824	0	0.12	0.2	-1	0	0	0	0.0009021221413563324
2207	22.034394934	0	0.035	0.65	-1	0	0	0	0.0011330196626129557
2207	22.034394934	0	0.035	0.35	-1	1	100	0	0.0011330196626129557
2307	23.04122	0	0.0209	0.8	-1	1	100	0	0.0011324943949149024
2407	24.05104	0	7.5e-8	1.	0	1	100	1	0
2507	25.06066	0	3.75e-7	1.	0	2	100	1	0
1208	12.034404895	0	1.65e-21	0.6	0	2	101	0	0
1308	13.024812213	0	0.0124	0.89	1	0	0	0	0.0014215740509883217
1308	13.024812213	0	0.0124	0.109	1	1	101	0	0.0014215740509883217
1408	14.00859625	0	101.86	1.	1	0	0	0	0.0003506305751183998
1508	15.003065617	0	176.36	1.	1	0	0	0	0.00015170881125895988
1608	15.99491461956	1	1.e10	0	0	0	0	0	0
1708	16.999131703	1	1.e10	0	0	0	0	0	0
1808	17.999161001	1	1.e10	0	0	0	0	0	0
1908	19.00358013	0	38.78	1.	-1	0	0	0	0.00029856947676098583
2008	20.004076742	0	19.49	1.	-1	0	0	0	0.00022888771349223406
2108	21.008655886	0	4.93	1.	-1	0	0	0	0.0004393118317554648
2208	22.009966947	0	3.25	0.78	-1	0	0	0	0.00033938431266093287
2208	22.009966947	0	3.25	0.22	-1	1	100	0	0.00033938431266093287
2308	23.015687659	0	0.12	0.69	-1	0	0	0	0.0005494513750518099
2308	23.015687659	0	0.12	0.31	-1	1	100	0	0.0005494513750518099
2408	24.020472917	0	0.094	0.82	-1	0	0	0	0.0005360612252927863
2408	24.020472917	0	0.094	0.18	-1	1	100	0	0.0005360612252927863
2508	25.02946	0	7.2e-8	1.	0	1	100	1	0
2608	26.03834	0	5.8e-8	0.7	0	2	100	0	0
2608	26.03834	0	5.8e-8	0.3	0	1	100	0	0
2708	27.04826	0	3.75e-7	1.	0	1	100	1	0
2808	28.05781	0	1.44e-7	1.	0	2	100	1	0
1409	14.03506	0	1.e-23	1.	0	1	101	2	0
1509	15.018009103	0	6.6e-22	1.	0	1	101	0	0
1609	16.011465724	0	1.6e-20	1.	0	1	101	0	0
1709	17.002095237	0	93.04	1.	1	0	0	0	0.0001343622100494067
1809	18.000937956	0	9501.96	1.	1	0	0	0	0.00005302107607220685
1909	18.998403224	1	1.e10	0	0	0	0	0	0
2009	19.999981315	0	15.97	1.	-1	0	0	0	0.0004026972297918973
2109	20.999948951	0	5.999	1.	-1	0	0	0	0.00031441280687904256
2209	22.002998815	0	6.1	0.89	-1	0	0	0	0.0005521034834451016
2209	22.002998815	0	6.1	0.11	-1	1	100	0	0.0005521034834451016
2309	23.003574631	0	3.22	0.86	-1	0	0	0	0.00041809848539960787
2309	23.003574631	0	3.22	0.14	-1	1	100	0	0.00041809848539960787
2409	24.008115485	0	0.563	0.94	-1	0	0	0	0.0006259081611543421
2409	24.008115485	0	0.563	0.059	-1	1	100	0	0.0006259081611543421
2509	25.012101747	0	0.072	0.86	-1	0	0	0	0.0005949917393801126
2509	25.012101747	0	0.072	0.14	-1	1	100	0	0.0005949917393801126
2609	26.019615555	0	0.014	0.89	-1	0	0	0	0.0007567625559408343
2609	26.019615555	0	0.014	0.11	-1	1	100	0	0.0007567625559408343
2709	27.026760086	0	0.0072	0.77	-1	1	100	0	0.0007291642824107912
2709	27.026760086	0	0.0072	0.23	-1	0	0	0	0.0007291642824107912
2809	28.03567	0	5.8e-8	1.	0	1	100	1	0
2909	29.04326	0	0.0036	0.6	-1	1	100	0	0.0008401018506188129
2909	29.04326	0	0.0036	0.4	-1	0	0	0	0.0008401018506188129
3009	30.0525	0	3.75e-7	1.	0	1	100	1	0
3109	31.060429	0	3.61e-7	1.	-1	0	0	1	0.0008971344214208527
1610	16.025761262	0	5.39e-21	1.	0	2	101	0	0
1710	17.017671504	0	0.1575	0.96	1	1	101	0	0.0008814574059859236
1810	18.005708213	0	2.412	1.	1	0	0	0	0.00023051562774267903
1910	19.001880248	0	24.84	1.	1	0	0	0	0.0001485387796375116
2010	19.99244017542	1	1.e10	0	0	0	0	0	0
2110	20.993846684	1	1.e10	0	0	0	0	0	0
2210	21.991385113	1	1.e10	0	0	0	0	0	0
2310	22.994466904	0	53.73	1.	-1	0	0	0	0.00022554016830107952
2410	23.993610779	0	293.	1.	-1	0	0	0	0.0001291242288848966
2510	24.997736888	0	0.869	1.	-1	0	0	0	0.0003318937533095291
2610	26.000461206	0	0.277	1.	-1	0	0	0	0.00032095075275345703
2710	27.007589903	0	0.046	0.98	-1	0	0	0	0.0005203588935731107
2810	28.012071575	0	0.0273	0.84	-1	0	0	0	0.00048760827857495087
2810	28.012071575	0	0.0273	0.16	-1	1	100	0	0.00048760827857495087
2910	29.019385933	0	0.0214	0.79	-1	0	0	0	0.0005876668408964273
2910	29.019385933	0	0.0214	0.19	-1	1	100	0	0.0005876668408964273
3010	30.024801045	0	0.011	0.87	-1	0	0	0	0.0005449860102478693
3010	30.024801045	0	0.011	0.13	-1	1	100	0	0.0005449860102478693
3110	31.03311	0	0.0049	1.	-1	0	0	0	0.0006467684142517463
3210	32.04002	0	0.005	1.	-1	0	0	0	0.0006273696558240095
3310	33.04938	0	2.6e-7	1.	0	1	100	1	0
3410	34.057028	0	8.7e-8	1.	-1	0	0	1	0.0006572091962928241
1811	18.025969	0	1.9e-21	1.	0	1	101	1	0
1911	19.013877499	0	5.8e-8	1.	0	1	101	0	0
2011	20.007351328	0	0.6462	0.75	1	0	0	0	0.0007166826726044738
2011	20.007351328	0	0.6462	0.25	1	1	402	0	0.0007166826726044738
2111	20.997655206	0	32.45	1.	1	0	0	0	0.0001508200903036201
2211	21.994436425	1	1.e10	0	0	0	0	0	0
2311	22.98976928087	1	1.e10	0	0	0	0	0	0
2411	23.990962782	0	77890.	1.	-1	0	0	0	0.0002675363231697392
2511	24.989953968	0	85.3	1.	-1	0	0	0	0.00018418853527665366
2611	25.992633	0	1.554	1.	-1	0	0	0	0.0004063518571589785
2711	26.994076788	0	0.434	1.	-1	0	0	0	0.00038015591503975504
2811	27.998938	0	0.044	0.99	-1	0	0	0	0.0005572846120091109
2911	29.002861	0	0.0648	0.74	-1	0	0	0	0.0005103950951596376
2911	29.002861	0	0.0648	0.259	-1	1	100	0	0.0005103950951596376
3011	30.008976	0	0.0698	0.69	-1	0	0	0	0.0006351824867332113
3011	30.008976	0	0.0698	0.3	-1	1	100	0	0.0006351824867332113
3111	31.013585452	0	0.025	0.62	-1	0	0	0	0.0005670003712152664
3111	31.013585452	0	0.025	0.37	-1	1	100	0	0.0005670003712152664
3211	32.02046656	0	0.019	0.68	-1	0	0	0	0.0006872903428425799
3211	32.02046656	0	0.019	0.24	-1	1	100	0	0.0006872903428425799
3211	32.02046656	0	0.019	0.08	-1	2	100	0	0.0006872903428425799
3311	33.026719756	0	0.012	0.47	-1	1	100	0	0.0006655500245374158
3311	33.026719756	0	0.012	0.4	-1	0	0	0	0.0006655500245374158
3311	33.026719756	0	0.012	0.13	-1	2	100	0	0.0006655500245374158
3411	34.03517	0	0.0079	0.5	-1	2	100	0	0.0007706101517930571
3411	34.03517	0	0.0079	0.35	-1	0	0	0	0.0007706101517930571
3411	34.03517	0	0.0079	0.15	-1	1	100	0	0.0007706101517930571
